date,state,positive
2020-12-10,PA,457289
2020-12-10,OR,88287
2020-12-10,OK,225453
2020-12-10,OH,531850
2020-12-10,NY,743242
2020-12-10,NV,178527
2020-12-10,NM,114731
2020-12-10,NJ,423533
2020-12-10,NH,28273
2020-12-10,NE,143924
2020-12-10,ND,86707
2020-12-10,NC,416083
2020-12-10,MT,70892
2020-12-10,MS,172955
2020-12-10,MP,113
2020-12-10,MO,334704
2020-12-10,MN,367218
2020-12-10,MI,454720
2020-12-10,ME,14861
2020-12-10,MD,225855
2020-12-10,MA,274781
2020-12-10,LA,261329
2020-12-10,KY,213450
2020-12-10,KS,179803
2020-12-10,IN,404935
2020-12-10,IL,823531
2020-12-10,ID,116203
2020-12-10,IA,218377
2020-12-10,HI,19179
2020-12-10,GU,7052
2020-12-10,GA,525402
2020-12-10,FL,1076547
2020-12-10,DE,43036
2020-12-10,DC,24098
2020-12-10,CT,142979
2020-12-10,CO,276995
2020-12-10,CA,1450235
2020-12-10,AZ,387529
2020-12-10,AR,178854
2020-12-10,AL,284922
2020-12-10,AK,37962
2020-12-11,WY,38785
2020-12-11,WV,60637
2020-12-11,WI,461367
2020-12-11,WA,206826
2020-12-11,VT,5541
2020-12-11,VI,1733
2020-12-11,VA,274438
2020-12-11,UT,228129
2020-12-11,TX,1448002
2020-12-11,TN,436262
2020-12-11,SD,89672
2020-12-11,SC,245226
2020-12-11,RI,70818
2020-12-11,PR,61002
2020-12-11,PA,470034
2020-12-11,OR,89838
2020-12-11,OK,229353
2020-12-11,OH,542209
2020-12-11,NY,753837
2020-12-11,NV,181310
2020-12-11,NM,116565
2020-12-11,NJ,427868
2020-12-11,NH,29460
2020-12-11,NE,145774
2020-12-11,ND,87214
2020-12-11,NC,423623
2020-12-11,MT,71870
2020-12-11,MS,175282
2020-12-11,MP,113
2020-12-11,MO,338604
2020-12-11,MN,370968
2020-12-11,MI,460346
2020-12-11,ME,15206
2020-12-11,MD,228471
2020-12-11,MA,280436
2020-12-11,LA,264191
2020-12-11,KY,217120
2020-12-11,KS,185294
2020-12-11,IN,412135
2020-12-11,IL,832951
2020-12-11,ID,118028
2020-12-11,IA,219914
2020-12-11,HI,19315
2020-12-11,GU,7079
2020-12-11,GA,531593
2020-12-11,FL,1087956
2020-12-11,DE,43818
2020-12-11,DC,24357
2020-12-11,CT,146761
2020-12-11,CO,281673
2020-12-11,CA,1485703
2020-12-11,AZ,394512
2020-12-11,AR,181624
2020-12-11,AL,288775
2020-12-11,AK,38584
2020-12-12,WY,38907
2020-12-12,WV,62151
2020-12-12,WI,465991
2020-12-12,WA,209247
2020-12-12,VT,5626
2020-12-12,VI,1791
2020-12-12,VA,278615
2020-12-12,UT,231821
2020-12-12,TX,1464362
2020-12-12,TN,442953
2020-12-12,SD,90407
2020-12-12,SC,248798
2020-12-12,RI,72649
2020-12-12,PR,61723
2020-12-12,PA,481118
2020-12-12,OR,91420
2020-12-12,OK,233336
2020-12-12,OH,553461
2020-12-12,NY,764966
2020-12-12,NV,183951
2020-12-12,NM,118358
2020-12-12,NJ,434756
2020-12-12,NH,30244
2020-12-12,NE,146877
2020-12-12,ND,87590
2020-12-12,NC,429776
2020-12-12,MT,72644
2020-12-12,MS,177947
2020-12-12,MP,113
2020-12-12,MO,342347
2020-12-12,MN,375398
2020-12-12,MI,465159
2020-12-12,ME,15620
2020-12-12,MD,232009
2020-12-12,MA,285725
2020-12-12,LA,264191
2020-12-12,KY,220660
2020-12-12,KS,185294
2020-12-12,IN,419536
2020-12-12,IL,841688
2020-12-12,ID,119610
2020-12-12,IA,221159
2020-12-12,HI,19512
2020-12-12,GU,7090
2020-12-12,GA,538040
2020-12-12,FL,1098341
2020-12-12,DE,44876
2020-12-12,DC,24643
2020-12-12,CT,146761
2020-12-12,CO,285634
2020-12-12,CA,1521432
2020-12-12,AZ,402589
2020-12-12,AR,184252
2020-12-12,AL,292841
2020-12-12,AK,39101
2020-12-13,WY,39360
2020-12-13,WV,63217
2020-12-13,WI,468956
2020-12-13,WA,211475
2020-12-13,VT,5753
2020-12-13,VI,1791
2020-12-13,VA,281909
2020-12-13,UT,233904
2020-12-13,TX,1472711
2020-12-13,TN,454305
2020-12-13,SD,91038
2020-12-13,SC,252206
2020-12-13,RI,73519
2020-12-13,PR,62431
2020-12-13,PA,491802
2020-12-13,OR,92839
2020-12-13,OK,237668
2020-12-13,OH,562727
2020-12-13,NY,775160
2020-12-13,NV,186833
2020-12-13,NM,119800
2020-12-13,NJ,439467
2020-12-13,NH,30956
2020-12-13,NE,147688
2020-12-13,ND,87871
2020-12-13,NC,436595
2020-12-13,MT,73303
2020-12-13,MS,179447
2020-12-13,MP,113
2020-12-13,MO,345041
2020-12-13,MN,378823
2020-12-13,MI,465159
2020-12-13,ME,15923
2020-12-13,MD,234647
2020-12-13,MA,290578
2020-12-13,LA,268613
2020-12-13,KY,223104
2020-12-13,KS,185294
2020-12-13,IN,425434
2020-12-13,IL,848904
2020-12-13,ID,120632
2020-12-13,IA,222148
2020-12-13,HI,19599
2020-12-13,GU,7106
2020-12-13,GA,542838
2020-12-13,FL,1107103
2020-12-13,DE,45460
2020-12-13,DC,24874
2020-12-13,CT,146761
2020-12-13,CO,288193
2020-12-13,CA,1551766
2020-12-13,AZ,408442
2020-12-13,AR,185702
2020-12-13,AL,295631
2020-12-13,AK,39738
2020-12-14,WY,39775
2020-12-14,WV,64394
2020-12-14,WI,471285
2020-12-14,WA,212885
2020-12-14,VT,5857
2020-12-14,VI,1807
2020-12-14,VA,285149
2020-12-14,UT,235872
2020-12-14,TX,1481612
2020-12-14,TN,464264
2020-12-14,SD,91354
2020-12-14,SC,254776
2020-12-14,RI,74071
2020-12-14,PR,62985
2020-12-14,PA,499764
2020-12-14,OR,93853
2020-12-14,OK,239767
2020-12-14,OH,570602
2020-12-14,NY,784204
2020-12-14,NV,189412
2020-12-14,NM,121299
2020-12-14,NJ,444804
2020-12-14,NH,31875
2020-12-14,NE,148861
2020-12-14,ND,88067
2020-12-14,NC,441365
2020-12-14,MT,73303
2020-12-14,MS,181095
2020-12-14,MP,113
2020-12-14,MO,347603
2020-12-14,MN,381841
2020-12-14,MI,472780
2020-12-14,ME,16349
2020-12-14,MD,236961
2020-12-14,MA,294231
2020-12-14,LA,269643
2020-12-14,KY,224890
2020-12-14,KS,190018
2020-12-14,IN,430401
2020-12-14,IL,856118
2020-12-14,ID,121179
2020-12-14,IA,222785
2020-12-14,HI,19788
2020-12-14,GU,7137
2020-12-14,GA,546558
2020-12-14,FL,1115446
2020-12-14,DE,46457
2020-12-14,DC,25038
2020-12-14,CT,153992
2020-12-14,CO,291104
2020-12-14,CA,1585044
2020-12-14,AZ,420248
2020-12-14,AR,187507
2020-12-14,AL,297895
2020-12-14,AK,40160
2020-12-15,WY,40064
2020-12-15,WV,65701
2020-12-15,WI,475340
2020-12-15,WA,213537
2020-12-15,VT,5923
2020-12-15,VI,1828
2020-12-15,VA,288309
2020-12-15,UT,237787
2020-12-15,TX,1500538
2020-12-15,TN,472875
2020-12-15,SD,91699
2020-12-15,SC,257320
2020-12-15,RI,75237
2020-12-15,PR,63419
2020-12-15,PA,509320
2020-12-15,OR,95010
2020-12-15,OK,241991
2020-12-15,OH,579357
2020-12-15,NY,794557
2020-12-15,NV,191732
2020-12-15,NM,122557
2020-12-15,NJ,449505
2020-12-15,NH,32545
2020-12-15,NE,149344
2020-12-15,ND,88395
2020-12-15,NC,446601
2020-12-15,MT,74040
2020-12-15,MS,183300
2020-12-15,MP,113
2020-12-15,MO,350365
2020-12-15,MN,384164
2020-12-15,MI,478171
2020-12-15,ME,16760
2020-12-15,MD,239362
2020-12-15,MA,298160
2020-12-15,LA,272276
2020-12-15,KY,227818
2020-12-15,KS,190018
2020-12-15,IN,434642
2020-12-15,IL,863477
2020-12-15,ID,122217
2020-12-15,IA,223511
2020-12-15,HI,19844
2020-12-15,GU,7149
2020-12-15,GA,553995
2020-12-15,FL,1124742
2020-12-15,DE,47142
2020-12-15,DC,25339
2020-12-15,CT,155462
2020-12-15,CO,293382
2020-12-15,CA,1617370
2020-12-15,AZ,424382
2020-12-15,AR,189198
2020-12-15,AL,301533
2020-12-15,AK,40438
2020-12-16,WY,40310
2020-12-16,WV,66849
2020-12-16,WI,478162
2020-12-16,WA,214204
2020-12-16,VT,6009
2020-12-16,VI,1828
2020-12-16,VA,292240
2020-12-16,UT,240715
2020-12-16,TX,1519340
2020-12-16,TN,484285
2020-12-16,SD,92603
2020-12-16,SC,260119
2020-12-16,RI,76209
2020-12-16,PR,63686
2020-12-16,PA,519369
2020-12-16,OR,96092
2020-12-16,OK,245229
2020-12-16,OH,584766
2020-12-16,NY,804555
2020-12-16,NV,194098
2020-12-16,NM,124357
2020-12-16,NJ,455811
2020-12-16,NH,33433
2020-12-16,NE,150861
2020-12-16,ND,88686
2020-12-16,NC,451874
2020-12-16,MT,74644
2020-12-16,MS,185643
2020-12-16,MP,113
2020-12-16,MO,353038
2020-12-16,MN,386412
2020-12-16,MI,482815
2020-12-16,ME,17311
2020-12-16,MD,241767
2020-12-16,MA,304112
2020-12-16,LA,275545
2020-12-16,KY,230693
2020-12-16,KS,194569
2020-12-16,IN,440850
2020-12-16,IL,870600
2020-12-16,ID,124019
2020-12-16,IA,225050
2020-12-16,HI,19954
2020-12-16,GU,7168
2020-12-16,GA,560619
2020-12-16,FL,1136024
2020-12-16,DE,47929
2020-12-16,DC,25602
2020-12-16,CT,157781
2020-12-16,CO,296716
2020-12-16,CA,1671081
2020-12-16,AZ,429219
2020-12-16,AR,191504
2020-12-16,AL,305640
2020-12-16,AK,41041
2020-12-17,WY,40593
2020-12-17,WV,68485
2020-12-17,WI,482443
2020-12-17,WA,214265
2020-12-17,VT,6149
2020-12-17,VI,1878
2020-12-17,VA,296093
2020-12-17,UT,243918
2020-12-17,TX,1539189
2020-12-17,TN,493230
2020-12-17,SD,93197
2020-12-17,SC,262774
2020-12-17,RI,77290
2020-12-17,PR,64751
2020-12-17,PA,529335
2020-12-17,OR,97622
2020-12-17,OK,248204
2020-12-17,OH,596178
2020-12-17,NY,815469
2020-12-17,NV,196379
2020-12-17,NM,126045
2020-12-17,NJ,460722
2020-12-17,NH,34264
2020-12-17,NE,152103
2020-12-17,ND,89063
2020-12-17,NC,457660
2020-12-17,MT,75483
2020-12-17,MS,187904
2020-12-17,MP,113
2020-12-17,MO,356607
2020-12-17,MN,389171
2020-12-17,MI,487356
2020-12-17,ME,17901
2020-12-17,MD,243984
2020-12-17,MA,309247
2020-12-17,LA,279321
2020-12-17,KY,234021
2020-12-17,KS,194569
2020-12-17,IN,447190
2020-12-17,IL,879428
2020-12-17,ID,125452
2020-12-17,IA,226465
2020-12-17,HI,20095
2020-12-17,GU,7183
2020-12-17,GA,568396
2020-12-17,FL,1149126
2020-12-17,DE,48768
2020-12-17,DC,25830
2020-12-17,CT,160102
2020-12-17,CO,300414
2020-12-17,CA,1723362
2020-12-17,AZ,435036
2020-12-17,AR,194543
2020-12-17,AL,310335
2020-12-17,AK,41418
2020-12-18,WY,41359
2020-12-18,WV,69751
2020-12-18,WI,486364
2020-12-18,WA,217205
2020-12-18,VT,6243
2020-12-18,VI,1900
2020-12-18,VA,299388
2020-12-18,UT,246562
2020-12-18,TX,1555981
2020-12-18,TN,503651
2020-12-18,SD,93772
2020-12-18,SC,267076
2020-12-18,RI,77812
2020-12-18,PR,66132
2020-12-18,PA,538655
2020-12-18,OR,98936
2020-12-18,OK,251760
2020-12-18,OH,605862
2020-12-18,NY,828166
2020-12-18,NV,199257
2020-12-18,NM,127500
2020-12-18,NJ,465167
2020-12-18,NH,34960
2020-12-18,NE,153400
2020-12-18,ND,89557
2020-12-18,NC,466104
2020-12-18,MT,75992
2020-12-18,MS,190411
2020-12-18,MP,115
2020-12-18,MO,360330
2020-12-18,MN,391889
2020-12-18,MI,491875
2020-12-18,ME,18337
2020-12-18,MD,246553
2020-12-18,MA,314926
2020-12-18,LA,282434
2020-12-18,KY,237190
2020-12-18,KS,200426
2020-12-18,IN,453139
2020-12-18,IL,886805
2020-12-18,ID,126878
2020-12-18,IA,227989
2020-12-18,HI,20257
2020-12-18,GU,7193
2020-12-18,GA,576537
2020-12-18,FL,1161953
2020-12-18,DE,49109
2020-12-18,DC,26104
2020-12-18,CT,162782
2020-12-18,CO,304107
2020-12-18,CA,1764374
2020-12-18,AZ,442671
2020-12-18,AR,197421
2020-12-18,AL,315683
2020-12-18,AK,41905
2020-12-19,WY,41488
2020-12-19,WV,71215
2020-12-19,WI,490679
2020-12-19,WA,220268
2020-12-19,VT,6343
2020-12-19,VI,1910
2020-12-19,VA,302972
2020-12-19,UT,248970
2020-12-19,TX,1573888
2020-12-19,TN,503651
2020-12-19,SD,94336
2020-12-19,SC,270537
2020-12-19,RI,78783
2020-12-19,PR,67211
2020-12-19,PA,548489
2020-12-19,OR,100308
2020-12-19,OK,255868
2020-12-19,OH,614429
2020-12-19,NY,838085
2020-12-19,NV,201858
2020-12-19,NM,128930
2020-12-19,NJ,470026
2020-12-19,NH,35609
2020-12-19,NE,154745
2020-12-19,ND,89788
2020-12-19,NC,472268
2020-12-19,MT,76619
2020-12-19,MS,192111
2020-12-19,MP,115
2020-12-19,MO,363114
2020-12-19,MN,394635
2020-12-19,MI,496056
2020-12-19,ME,18739
2020-12-19,MD,248754
2020-12-19,MA,319270
2020-12-19,LA,282434
2020-12-19,KY,240564
2020-12-19,KS,200426
2020-12-19,IN,457871
2020-12-19,IL,894367
2020-12-19,ID,128218
2020-12-19,IA,229187
2020-12-19,HI,20413
2020-12-19,GU,7198
2020-12-19,GA,582300
2020-12-19,FL,1173409
2020-12-19,DE,50136
2020-12-19,DC,26342
2020-12-19,CT,162782
2020-12-19,CO,306598
2020-12-19,CA,1807982
2020-12-19,AZ,448231
2020-12-19,AR,200114
2020-12-19,AL,319904
2020-12-19,AK,42235
2020-12-20,WY,41662
2020-12-20,WV,72342
2020-12-20,WI,492724
2020-12-20,WA,222600
2020-12-20,VT,6443
2020-12-20,VI,1921
2020-12-20,VA,306848
2020-12-20,UT,250964
2020-12-20,TX,1581668
2020-12-20,TN,519687
2020-12-20,SD,94727
2020-12-20,SC,273406
2020-12-20,RI,79812
2020-12-20,PR,68433
2020-12-20,PA,555702
2020-12-20,OR,101814
2020-12-20,OK,260838
2020-12-20,OH,622806
2020-12-20,NY,848042
2020-12-20,NV,203945
2020-12-20,NM,129993
2020-12-20,NJ,475757
2020-12-20,NH,36542
2020-12-20,NE,155415
2020-12-20,ND,90039
2020-12-20,NC,479168
2020-12-20,MT,77170
2020-12-20,MS,194333
2020-12-20,MP,115
2020-12-20,MO,365186
2020-12-20,MN,397319
2020-12-20,MI,496056
2020-12-20,ME,18946
2020-12-20,MD,250808
2020-12-20,MA,323531
2020-12-20,LA,286145
2020-12-20,KY,242321
2020-12-20,KS,200426
2020-12-20,IN,464354
2020-12-20,IL,900370
2020-12-20,ID,129069
2020-12-20,IA,230084
2020-12-20,HI,20615
2020-12-20,GU,7202
2020-12-20,GA,587918
2020-12-20,FL,1181549
2020-12-20,DE,50616
2020-12-20,DC,26601
2020-12-20,CT,162782
2020-12-20,CO,308890
2020-12-20,CA,1854456
2020-12-20,AZ,453597
2020-12-20,AR,201650
2020-12-20,AL,322452
2020-12-20,AK,42413
2020-12-21,WY,42118
2020-12-21,WV,73337
2020-12-21,WI,494353
2020-12-21,WA,222600
2020-12-21,VT,6534
2020-12-21,VI,1921
2020-12-21,VA,310890
2020-12-21,UT,252783
2020-12-21,TX,1591948
2020-12-21,TN,529578
2020-12-21,SD,95074
2020-12-21,SC,275733
2020-12-21,RI,80231
2020-12-21,PR,68849
2020-12-21,PA,563589
2020-12-21,OR,102930
2020-12-21,OK,263434
2020-12-21,OH,629354
2020-12-21,NY,857049
2020-12-21,NV,205884
2020-12-21,NM,130808
2020-12-21,NJ,479443
2020-12-21,NH,37388
2020-12-21,NE,156382
2020-12-21,ND,90121
2020-12-21,NC,483647
2020-12-21,MT,77324
2020-12-21,MS,195500
2020-12-21,MP,116
2020-12-21,MO,368316
2020-12-21,MN,399311
2020-12-21,MI,501115
2020-12-21,ME,19285
2020-12-21,MD,253073
2020-12-21,MA,327374
2020-12-21,LA,287261
2020-12-21,KY,244297
2020-12-21,KS,204600
2020-12-21,IN,468219
2020-12-21,IL,905069
2020-12-21,ID,129960
2020-12-21,IA,230622
2020-12-21,HI,20749
2020-12-21,GU,7211
2020-12-21,GA,591438
2020-12-21,FL,1192456
2020-12-21,DE,51056
2020-12-21,DC,26740
2020-12-21,CT,167377
2020-12-21,CO,311036
2020-12-21,CA,1892348
2020-12-21,AZ,461345
2020-12-21,AR,203107
2020-12-21,AL,324832
2020-12-21,AK,42563
2020-12-22,WY,42379
2020-12-22,WV,74737
2020-12-22,WI,497380
2020-12-22,WA,226635
2020-12-22,VT,6608
2020-12-22,VI,1934
2020-12-22,VA,314481
2020-12-22,UT,255085
2020-12-22,TX,1613095
2020-12-22,TN,534019
2020-12-22,SD,95509
2020-12-22,SC,278055
2020-12-22,RI,81187
2020-12-22,PR,69912
2020-12-22,PA,571551
2020-12-22,OR,103755
2020-12-22,OK,265620
2020-12-22,OH,637032
2020-12-22,NY,866765
2020-12-22,NV,206974
2020-12-22,NM,132075
2020-12-22,NJ,484709
2020-12-22,NH,38008
2020-12-22,NE,157103
2020-12-22,ND,90453
2020-12-22,NC,488902
2020-12-22,MT,77947
2020-12-22,MS,197691
2020-12-22,MP,116
2020-12-22,MO,370439
2020-12-22,MN,401011
2020-12-22,MI,504629
2020-12-22,ME,19743
2020-12-22,MD,255397
2020-12-22,MA,331174
2020-12-22,LA,290960
2020-12-22,KY,247344
2020-12-22,KS,204600
2020-12-22,IN,471876
2020-12-22,IL,911308
2020-12-22,ID,130877
2020-12-22,IA,231264
2020-12-22,HI,20815
2020-12-22,GU,7238
2020-12-22,GA,600517
2020-12-22,FL,1202660
2020-12-22,DE,51623
2020-12-22,DC,26900
2020-12-22,CT,168960
2020-12-22,CO,313552
2020-12-22,CA,1925007
2020-12-22,AZ,467215
2020-12-22,AR,205048
2020-12-22,AL,329811
2020-12-22,AK,43001
2020-12-23,WY,42664
2020-12-23,WV,75936
2020-12-23,WI,500443
2020-12-23,WA,227887
2020-12-23,VT,6680
2020-12-23,VI,1950
2020-12-23,VA,319133
2020-12-23,UT,257697
2020-12-23,TX,1636458
2020-12-23,TN,541240
2020-12-23,SD,96040
2020-12-23,SC,282230
2020-12-23,RI,82066
2020-12-23,PR,70488
2020-12-23,PA,581156
2020-12-23,OR,105073
2020-12-23,OK,269276
2020-12-23,OH,644822
2020-12-23,NY,878702
2020-12-23,NV,209962
2020-12-23,NM,133242
2020-12-23,NJ,490162
2020-12-23,NH,38512
2020-12-23,NE,158324
2020-12-23,ND,90723
2020-12-23,NC,494511
2020-12-23,MT,78522
2020-12-23,MS,200325
2020-12-23,MP,116
2020-12-23,MO,373580
2020-12-23,MN,402519
2020-12-23,MI,508449
2020-12-23,ME,20491
2020-12-23,MD,257862
2020-12-23,MA,335988
2020-12-23,LA,293934
2020-12-23,KY,250280
2020-12-23,KS,209689
2020-12-23,IN,476538
2020-12-23,IL,918070
2020-12-23,ID,132594
2020-12-23,IA,232765
2020-12-23,HI,20920
2020-12-23,GU,7257
2020-12-23,GA,608290
2020-12-23,FL,1213760
2020-12-23,DE,52235
2020-12-23,DC,27226
2020-12-23,CT,170705
2020-12-23,CO,316500
2020-12-23,CA,1964076
2020-12-23,AZ,473273
2020-12-23,AR,207941
2020-12-23,AL,334569
2020-12-23,AK,43361
2020-12-24,WY,42664
2020-12-24,WV,77239
2020-12-24,WI,503706
2020-12-24,WA,230202
2020-12-24,VT,6781
2020-12-24,VI,1967
2020-12-24,VA,323915
2020-12-24,UT,260589
2020-12-24,TX,1653522
2020-12-24,TN,546497
2020-12-24,SD,96546
2020-12-24,SC,285028
2020-12-24,RI,83112
2020-12-24,PR,70808
2020-12-24,PA,590386
2020-12-24,OR,105970
2020-12-24,OK,272553
2020-12-24,OH,653650
2020-12-24,NY,891270
2020-12-24,NV,212211
2020-12-24,NM,135166
2020-12-24,NJ,495492
2020-12-24,NH,38902
2020-12-24,NE,159662
2020-12-24,ND,90948
2020-12-24,NC,494511
2020-12-24,MT,78929
2020-12-24,MS,202651
2020-12-24,MP,118
2020-12-24,MO,376811
2020-12-24,MN,404403
2020-12-24,MI,508449
2020-12-24,ME,21226
2020-12-24,MD,260728
2020-12-24,MA,341925
2020-12-24,LA,296499
2020-12-24,KY,250280
2020-12-24,KS,209689
2020-12-24,IN,482734
2020-12-24,IL,925107
2020-12-24,ID,133985
2020-12-24,IA,233881
2020-12-24,HI,21048
2020-12-24,GU,7266
2020-12-24,GA,618576
2020-12-24,FL,1226530
2020-12-24,DE,53015
2020-12-24,DC,27436
2020-12-24,CT,172743
2020-12-24,CO,319530
2020-12-24,CA,2003146
2020-12-24,AZ,480319
2020-12-24,AR,211145
2020-12-24,AL,338801
2020-12-24,AK,43629
2020-12-25,WY,42664
2020-12-25,WV,78836
2020-12-25,WI,505345
2020-12-25,WA,233093
2020-12-25,VT,6781
2020-12-25,VI,1979
2020-12-25,VA,327993
2020-12-25,UT,260589
2020-12-25,TX,1657857
2020-12-25,TN,546497
2020-12-25,SD,96546
2020-12-25,SC,285028
2020-12-25,RI,83982
2020-12-25,PR,71424
2020-12-25,PA,597560
2020-12-25,OR,106821
2020-12-25,OK,272553
2020-12-25,OH,653650
2020-12-25,NY,903716
2020-12-25,NV,214064
2020-12-25,NM,136622
2020-12-25,NJ,501097
2020-12-25,NH,38902
2020-12-25,NE,160357
2020-12-25,ND,90948
2020-12-25,NC,494511
2020-12-25,MT,78929
2020-12-25,MS,204178
2020-12-25,MP,118
2020-12-25,MO,378887
2020-12-25,MN,404403
2020-12-25,MI,508449
2020-12-25,ME,21547
2020-12-25,MD,263160
2020-12-25,MA,341925
2020-12-25,LA,296499
2020-12-25,KY,250280
2020-12-25,KS,209689
2020-12-25,IN,488180
2020-12-25,IL,930849
2020-12-25,ID,135233
2020-12-25,IA,234751
2020-12-25,HI,21204
2020-12-25,GU,7268
2020-12-25,GA,624630
2020-12-25,FL,1226530
2020-12-25,DE,53653
2020-12-25,DC,27436
2020-12-25,CT,172743
2020-12-25,CO,322189
2020-12-25,CA,2042290
2020-12-25,AZ,486935
2020-12-25,AR,213267
2020-12-25,AL,342426
2020-12-25,AK,43629
2020-12-26,WY,43146
2020-12-26,WV,80177
2020-12-26,WI,506022
2020-12-26,WA,233093
2020-12-26,VT,6966
2020-12-26,VI,1979
2020-12-26,VA,329577
2020-12-26,UT,264078
2020-12-26,TX,1660551
2020-12-26,TN,560892
2020-12-26,SD,96963
2020-12-26,SC,288892
2020-12-26,RI,84208
2020-12-26,PR,72443
2020-12-26,PA,605141
2020-12-26,OR,107718
2020-12-26,OK,276508
2020-12-26,OH,664668
2020-12-26,NY,914522
2020-12-26,NV,215653
2020-12-26,NM,137226
2020-12-26,NJ,505428
2020-12-26,NH,39933
2020-12-26,NE,161162
2020-12-26,ND,91355
2020-12-26,NC,513930
2020-12-26,MT,79433
2020-12-26,MS,205023
2020-12-26,MP,122
2020-12-26,MO,380643
2020-12-26,MN,406545
2020-12-26,MI,516326
2020-12-26,ME,21547
2020-12-26,MD,265440
2020-12-26,MA,349602
2020-12-26,LA,296499
2020-12-26,KY,255563
2020-12-26,KS,209689
2020-12-26,IN,492021
2020-12-26,IL,934142
2020-12-26,ID,135233
2020-12-26,IA,235061
2020-12-26,HI,21323
2020-12-26,GU,7269
2020-12-26,GA,628788
2020-12-26,FL,1243118
2020-12-26,DE,54473
2020-12-26,DC,27710
2020-12-26,CT,172743
2020-12-26,CO,323619
2020-12-26,CA,2072665
2020-12-26,AZ,493041
2020-12-26,AR,213969
2020-12-26,AL,343458
2020-12-26,AK,43990
2020-12-27,WY,43200
2020-12-27,WV,80710
2020-12-27,WI,508580
2020-12-27,WA,236719
2020-12-27,VT,7029
2020-12-27,VI,1979
2020-12-27,VA,333576
2020-12-27,UT,264874
2020-12-27,TX,1668597
2020-12-27,TN,564080
2020-12-27,SD,97390
2020-12-27,SC,296179
2020-12-27,RI,84941
2020-12-27,PR,73227
2020-12-27,PA,610025
2020-12-27,OR,108326
2020-12-27,OK,279139
2020-12-27,OH,670525
2020-12-27,NY,922145
2020-12-27,NV,217509
2020-12-27,NM,137968
2020-12-27,NJ,508323
2020-12-27,NH,40809
2020-12-27,NE,161337
2020-12-27,ND,91466
2020-12-27,NC,516828
2020-12-27,MT,79780
2020-12-27,MS,206388
2020-12-27,MP,122
2020-12-27,MO,382094
2020-12-27,MN,409061
2020-12-27,MI,516326
2020-12-27,ME,21880
2020-12-27,MD,267198
2020-12-27,MA,352736
2020-12-27,LA,299722
2020-12-27,KY,257063
2020-12-27,KS,209689
2020-12-27,IN,493841
2020-12-27,IL,937909
2020-12-27,ID,135787
2020-12-27,IA,235539
2020-12-27,HI,21418
2020-12-27,GU,7270
2020-12-27,GA,632299
2020-12-27,FL,1250275
2020-12-27,DE,55057
2020-12-27,DC,28202
2020-12-27,CT,172743
2020-12-27,CO,325018
2020-12-27,CA,2122806
2020-12-27,AZ,494337
2020-12-27,AR,214877
2020-12-27,AL,345628
2020-12-27,AK,44280
2020-12-28,WY,43704
2020-12-28,WV,81436
2020-12-28,WI,510137
2020-12-28,WA,236719
2020-12-28,VT,7120
2020-12-28,VI,1979
2020-12-28,VA,336175
2020-12-28,UT,266590
2020-12-28,TX,1683426
2020-12-28,TN,567792
2020-12-28,SD,97657
2020-12-28,SC,298050
2020-12-28,RI,85602
2020-12-28,PR,73658
2020-12-28,PA,613804
2020-12-28,OR,109725
2020-12-28,OK,282587
2020-12-28,OH,675044
2020-12-28,NY,932552
2020-12-28,NV,218377
2020-12-28,NM,138659
2020-12-28,NJ,511636
2020-12-28,NH,41670
2020-12-28,NE,161974
2020-12-28,ND,91559
2020-12-28,NC,520716
2020-12-28,MT,79999
2020-12-28,MS,208089
2020-12-28,MP,122
2020-12-28,MO,383616
2020-12-28,MN,410138
2020-12-28,MI,519876
2020-12-28,ME,22319
2020-12-28,MD,269183
2020-12-28,MA,356934
2020-12-28,LA,300539
2020-12-28,KY,258517
2020-12-28,KS,216062
2020-12-28,IN,496306
2020-12-28,IL,942362
2020-12-28,ID,136215
2020-12-28,IA,236101
2020-12-28,HI,21463
2020-12-28,GU,7281
2020-12-28,GA,636240
2020-12-28,FL,1258315
2020-12-28,DE,55488
2020-12-28,DC,28342
2020-12-28,CT,181200
2020-12-28,CO,326668
2020-12-28,CA,2155976
2020-12-28,AZ,504423
2020-12-28,AR,216528
2020-12-28,AL,347897
2020-12-28,AK,44406
2020-12-29,WY,43923
2020-12-29,WV,82773
2020-12-29,WI,513056
2020-12-29,WA,238672
2020-12-29,VT,7202
2020-12-29,VI,1979
2020-12-29,VA,340297
2020-12-29,UT,269326
2020-12-29,TX,1715978
2020-12-29,TN,572589
2020-12-29,SD,98158
2020-12-29,SC,300602
2020-12-29,RI,86789
2020-12-29,PR,75790
2020-12-29,PA,622349
2020-12-29,OR,110545
2020-12-29,OK,283781
2020-12-29,OH,682570
2020-12-29,NY,943990
2020-12-29,NV,220124
2020-12-29,NM,139875
2020-12-29,NJ,516043
2020-12-29,NH,42697
2020-12-29,NE,162849
2020-12-29,ND,91831
2020-12-29,NC,524279
2020-12-29,MT,80426
2020-12-29,MS,210032
2020-12-29,MP,122
2020-12-29,MO,386095
2020-12-29,MN,411110
2020-12-29,MI,523839
2020-12-29,ME,22909
2020-12-29,MD,271061
2020-12-29,MA,361079
2020-12-29,LA,304485
2020-12-29,KY,261492
2020-12-29,KS,216062
2020-12-29,IN,500282
